DATE,,AIR.PA.Open,AIR.PA.High,AIR.PA.Low,AIR.PA.Close,AIR.PA.Volume,AIR.PA.Adjusted,,FP.PA.Open,FP.PA.High,FP.PA.Low,FP.PA.Close,FP.PA.Volume,FP.PA.Adjusted,,MC.PA.Open,MC.PA.High,MC.PA.Low,MC.PA.Close,MC.PA.Volume,MC.PA.Adjusted,,OR.PA.Open,OR.PA.High,OR.PA.Low,OR.PA.Close,OR.PA.Volume,OR.PA.Adjusted,,SAN.PA.Open,SAN.PA.High,SAN.PA.Low,SAN.PA.Close,SAN.PA.Volume,SAN.PA.Adjusted,Interest rates,Exchange rate(1 USD),Political Stability(yearly),CPI Infaltion(monthly)
25-04-2013,,41.055,41.25,40.369999,40.650002,2138015,36.011608,,37.779999,38.220001,37.73,38.099998,4783778,26.821289,,128.850006,129.949997,128.5,129.850006,664715,114.653831,,132.949997,133.600006,130.25,131,739499,115.654663,,84.260002,84.300003,82.5,82.650002,3216124,60.701591,0.083,0.7689,0.4487441,-0.15
26-04-2013,,39.900002,40.110001,39.650002,40,5110324,35.435768,,37.514999,37.849998,37.200001,37.549999,5147859,26.434113,,129,130,127.849998,129.149994,564531,114.035736,,130.300003,131.5,128.800003,130.449997,467070,115.169075,,82.330002,82.949997,81.919998,82.220001,2101732,60.385773,0.082,0.7676,0.4487441,-0.15
29-04-2013,,40,40.369999,39.799999,39.865002,2825732,35.316177,,37.775002,38.185001,37.674999,38.125,4071389,26.838898,,129.800003,131.5,128.899994,131.399994,615716,116.022415,,131.75,134.399994,131.699997,134.199997,745285,118.479813,,82.860001,83.599998,82.57,83.449997,2310308,61.289131,0.085,0.7633,0.4487441,-0.15
30-04-2013,,40.195,40.294998,39.669998,40.105,2391942,35.528786,,38.25,38.330002,37.764999,38.27,5923009,26.940962,,132,132,130.350006,131.5,674535,116.110733,,135.350006,136.050003,134.550003,135.399994,831136,119.53923,,84,84.25,82.410004,83.220001,2437870,61.120213,0.102,0.7584,0.4487441,0.06
02-05-2013,,40,40.674999,39.805,40.355,2341439,35.750263,,38.205002,38.445,37.814999,37.900002,6751185,26.680496,,132.550003,133.449997,130.949997,132,824414,116.552238,,135.600006,137.850006,135.350006,136.050003,753913,120.113113,,80.169998,83.690002,80.099998,83.370003,3946953,61.230377,0.078,0.7651,0.4487441,0.06
03-05-2013,,40.419998,40.955002,40.165001,40.849998,2001860,36.188778,,38.169998,38.5,37.939999,38.435001,6278417,27.057129,,132.899994,135.199997,132.350006,135.199997,674740,119.377747,,136.350006,136.649994,133.899994,135.600006,948830,119.715813,,83.580002,84.800003,81.870003,84.800003,3281943,62.280628,0.077,0.7625,0.4487441,0.06
06-05-2013,,40.68,40.945,40.514999,40.724998,733349,36.078041,,38.474998,38.59,38.23,38.459999,1691582,27.074715,,135.300003,135.350006,133.899994,134.050003,398285,118.362312,,135.699997,136.600006,135.050003,136,376195,120.068954,,84.800003,84.980003,84.239998,84.309998,1369600,61.920753,0.083,0.7625,0.4487441,0.06
07-05-2013,,40.490002,41.154999,40.470001,40.724998,1897659,36.078041,,38.695,38.715,38.419998,38.525002,3285298,27.120481,,134.850006,134.850006,133.050003,133.449997,610569,117.832542,,134.699997,134.75,130.800003,132.100006,881741,118.63208,,84.400002,85.110001,83.800003,84.849998,2494538,62.317348,0.075,0.7642,0.4487441,0.06
08-05-2013,,40.669998,41.485001,40.669998,41.25,2001279,36.543137,,38.599998,38.799999,38.535,38.724998,2713405,27.261272,,133.949997,134.199997,133.050003,133.5,510019,117.876671,,132.800003,133.850006,132.050003,133.600006,403886,119.979164,,84.839996,86.349998,84.68,86.349998,2528441,63.419006,0.064,0.7591,0.4487441,0.06
09-05-2013,,41.389999,41.584999,41.049999,41.334999,1391174,36.618443,,38.700001,38.91,38.375,38.759998,2087943,27.285912,,133.699997,134.050003,133.050003,133.800003,231065,118.141579,,133.850006,134.100006,133.100006,133.5,342965,119.889359,,83.120003,83.220001,82.160004,83.089996,2136230,63.047203,0.072,0.7636,0.4487441,0.06
10-05-2013,,41.605,41.865002,41.23,41.509998,2277938,36.773472,,38.889999,39.095001,38.580002,38.849998,3797024,27.349272,,134.100006,134.699997,133,134.350006,501397,118.627213,,133.600006,134.75,132.949997,134.050003,531331,120.383278,,83.349998,85.239998,83.300003,85.129997,2976345,64.595123,0.074,0.7709,0.4487441,0.06
13-05-2013,,41.674999,41.895,40.849998,41.200001,2600409,36.498848,,38.830002,38.895,38.619999,38.810001,2901782,27.321119,,134.300003,134.5,132.75,133.149994,387700,117.567635,,133.800003,135.100006,133.800003,134.149994,489556,120.473061,,84.150002,84.910004,84.150002,84.699997,2088153,64.268852,0.086,0.7702,0.4487441,0.06
14-05-2013,,41.799999,42.549999,41.584999,42.439999,4563592,37.597355,,39.084999,39.084999,38.345001,38.974998,3587022,27.437262,,133.050003,135.800003,133.050003,135.75,750826,119.863365,,134.649994,136,134.649994,136,658050,122.134483,,83.989998,85.07,83.949997,84.75,2127021,64.306786,0.081,0.7705,0.4487441,0.06
15-05-2013,,42.904999,43.349998,42.785,43.115002,2875866,38.195335,,39.09,39.099998,38.599998,38.900002,3108325,27.384474,,136,138.399994,135.149994,137.899994,727499,121.761726,,135.550003,136,134.550003,135.899994,449679,122.044647,,84,85,83.709999,84.769997,2107201,64.32196,0.078,0.7775,0.4487441,0.06
16-05-2013,,42.939999,43.494999,42.830002,43.299999,2513485,38.359222,,38.900002,38.919998,38.185001,38.549999,4607695,27.138077,,138,140.399994,137.949997,140.399994,827857,123.969139,,135.75,137.100006,135.600006,136.649994,581979,122.718193,,84.099998,85.32,84.080002,84.620003,2097060,64.208145,0.082,0.7742,0.4487441,0.06
17-05-2013,,43.294998,43.369999,42.900002,43.299999,3449904,38.359222,,38.610001,39.380001,38.595001,39,9759872,27.454874,,140.300003,141.649994,139.649994,141.649994,1610618,125.072891,,135.5,136,133.600006,135,1317370,121.236435,,84,85.059998,83.239998,84.5,5813342,64.117111,0.066,0.7799,0.4487441,0.06
20-05-2013,,43.299999,43.334999,42.625,43.165001,1394240,38.239628,,39.165001,39.334999,38.77,39.334999,2311567,27.690697,,142,142.699997,141.75,142.300003,392923,125.64682,,135.350006,135.350006,133.75,135.350006,385569,121.550735,,84.120003,84.620003,83.949997,84.309998,1462930,63.972912,0.069,0.7778,0.4487441,0.06
21-05-2013,,43.165001,43.299999,42.685001,43.075001,2153559,38.159893,,39.330002,39.674999,39.18,39.674999,4460609,27.930048,,142.399994,143.350006,142.25,143.199997,561794,126.441513,,135.350006,136.600006,134.699997,136.600006,480841,122.673302,,83.470001,85.139999,83.169998,85.139999,2296778,64.602715,0.076,0.7768,0.4487441,0.06
22-05-2013,,43.189999,43.349998,42.759998,43.099998,1737715,38.182045,,39.794998,39.880001,39.290001,39.674999,4224770,27.930048,,142.899994,143.199997,139.550003,141.800003,986232,125.205338,,136.550003,137.5,134.5,136.300003,546979,122.403885,,85.040001,86.43,84.519997,86.43,2638101,65.581535,0.083,0.7765,0.4487441,0.06
23-05-2013,,42.509998,42.82,41.805,42.02,2755654,37.225281,,39.040001,39.459999,38.970001,39.355,6146446,27.704773,,137,138.149994,135.600006,137.399994,1046697,121.320251,,134,134.899994,133.350006,133.75,692064,120.113869,,84.199997,85.050003,84,84.809998,3360072,64.352325,0.078,0.7751,0.4487441,0.06
24-05-2013,,42.445,42.59,42.105,42.525002,1384365,37.672657,,39.584999,39.755001,39.310001,39.474998,5129778,27.789251,,137.75,138.850006,136.600006,137.5,432580,121.408554,,134.149994,134.699997,131.800003,132.949997,660565,119.395424,,85,85.639999,84.089996,84.510002,2341080,64.124672,0.081,0.7735,0.4487441,0.06
27-05-2013,,42.785,42.855,42.395,42.595001,876325,37.734669,,39.799999,39.889999,39.52,39.799999,2319553,28.018038,,138.350006,139.550003,137.550003,138.199997,337143,122.026649,,133.699997,134.600006,133.5,134.449997,280767,120.7425,,84.300003,85.510002,84.300003,85.510002,1219973,64.883469,0.082,0.7735,0.4487441,0.06
28-05-2013,,42.939999,43.799999,42.689999,43.799999,2706716,38.80217,,39.939999,40.400002,39.860001,40.07,5423399,28.208111,,138.5,141,138,140.350006,789334,123.925041,,135.100006,137.649994,134.550003,136.100006,559422,122.224266,,85.209999,87.029999,85.209999,86.669998,3120243,65.763641,0.084,0.7778,0.4487441,0.06
29-05-2013,,43.689999,44.674999,43.150002,44.200001,4228263,39.156525,,40,40,39.080002,39.400002,6156695,27.736458,,139.100006,139.399994,135.949997,137.100006,847659,121.055389,,135,135.949997,132.399994,132.550003,506783,119.036201,,86.019997,86.239998,83.519997,83.709999,2732047,63.517647,0.076,0.7712,0.4487441,0.06
30-05-2013,,43.994999,44.799999,43.900002,44.244999,2039093,39.196396,,39.450001,39.814999,39.294998,39.395,3744225,27.732931,,136.899994,138.850006,136.899994,138.350006,565672,122.159103,,132.550003,134.25,131.600006,133.600006,353205,119.979164,,83.599998,84.760002,83.57,84.019997,2260718,63.75288,0.073,0.766,0.4487441,0.06
31-05-2013,,43.990002,44.450001,42.869999,44.450001,10733430,39.919338,,39.439999,39.439999,38.584999,38.584999,7205647,27.162724,,138.149994,138.350006,135.449997,136.649994,727837,120.658051,,133.949997,133.949997,130.350006,130.350006,738640,117.060501,,83.769997,83.849998,81.690002,82.510002,3733833,62.607117,0.114,0.7716,0.4487441,0.06
03-06-2013,,44.049999,44.224998,43.384998,43.384998,2430425,38.962887,,38.424999,39.130001,38.220001,38.66,4752926,27.215515,,136.100006,137.800003,134.149994,135.5,618957,119.642593,,130.350006,131.25,127.849998,128.399994,732720,115.309303,,81.589996,82.860001,80.669998,81.25,3223029,61.651054,0.078,0.7675,0.4487441,0.16
04-06-2013,,44.345001,44.360001,43.139999,43.325001,1547071,38.909008,,38.884998,39.125,38.580002,38.700001,3132096,27.243679,,136,137.100006,134,134.550003,582567,118.803795,,129.350006,130.949997,128.800003,129.300003,406026,116.117561,,81.510002,82.07,81.18,81.660004,1903354,61.962143,0.078,0.7651,0.4487441,0.16
05-06-2013,,43.200001,43.34,42.435001,42.445,1896826,38.118698,,38.5,38.615002,38,38,4286283,26.750898,,133.649994,134.75,130.949997,131,789718,115.669258,,128.649994,129,125.650002,125.650002,772726,112.839676,,81.279999,81.610001,80.209999,80.209999,2329431,60.8619,0.081,0.7642,0.4487441,0.16
06-06-2013,,42.445,42.68,41.919998,41.919998,1737282,37.647209,,38.014999,38.154999,37.435001,37.435001,3921103,26.353159,,131.949997,132.699997,130.800003,130.800003,488901,115.492661,,125.099998,127.599998,124.849998,124.949997,573652,112.211029,,80.400002,80.849998,79.290001,79.290001,2438191,60.163849,0.083,0.7579,0.4487441,0.16
07-06-2013,,41.775002,43.689999,41.775002,43.424999,2726368,38.998814,,37.584999,37.994999,37.205002,37.900002,5351486,26.680496,,130.550003,133.600006,130.100006,132.649994,783939,117.126144,,125.099998,127.25,123.599998,127,610108,114.052048,,79.5,81.580002,78.730003,80.889999,2880088,61.377895,0.078,0.7564,0.4487441,0.16
10-06-2013,,43.415001,43.810001,42.880001,43.009998,1712629,38.626114,,37.900002,37.965,37.580002,37.830002,2763720,26.63122,,133.050003,133.850006,131.800003,132.699997,430122,117.170296,,126.550003,128,126.300003,127.150002,380896,114.186745,,80.190002,81.230003,79.650002,80.589996,1660499,61.150253,0.082,0.7579,0.4487441,0.16
11-06-2013,,42.98,42.994999,41.970001,42.334999,2329885,38.019917,,37.740002,37.939999,37.27,37.529999,5177726,26.420027,,132,132.100006,128.399994,129.600006,908828,114.433105,,126.400002,126.75,124.150002,125.75,544013,112.929482,,80.110001,80.440002,78.980003,79.669998,3185245,60.452168,0.075,0.7534,0.4487441,0.16
12-06-2013,,42.57,43.490002,42.57,42.994999,2271884,38.612644,,37.540001,37.810001,37.189999,37.189999,3482237,26.180677,,129.600006,130.300003,127.699997,127.699997,833237,112.755432,,125.800003,127.199997,125.449997,125.650002,460627,112.839676,,79.699997,81.449997,79.550003,80.629997,2801496,61.180611,0.077,0.7498,0.4487441,0.16
13-06-2013,,42.285,43.150002,42.084999,43.005001,2080705,38.621624,,37,37.549999,36.935001,37.310001,4226624,26.265154,,126.5,126.75,124.199997,126,1013333,111.254387,,123.900002,124.849998,122.599998,124.550003,559372,111.85183,,79.370003,80.449997,79.220001,80.25,2346366,60.892262,0.074,0.7519,0.4487441,0.16
14-06-2013,,43.485001,43.5,42.5,42.84,2010989,38.473446,,37.525002,37.68,37.215,37.445,3417401,26.360191,,127.099998,127.099998,125.150002,125.800003,922175,111.077797,,125.400002,126.5,123.800003,125.300003,393025,112.52536,,80.370003,81.129997,79.849998,80.459999,1955271,61.05162,0.075,0.7496,0.4487441,0.16
17-06-2013,,43.099998,43.900002,42.865002,43,2312405,38.617138,,37.695,38.549999,37.66,38.299999,5485592,26.962086,,125.800003,127.75,125.300003,127.150002,950220,112.269814,,125.5,129,125.5,128.550003,616773,115.444023,,80.459999,83.150002,80.400002,82.57,2935621,62.65263,0.08,0.7492,0.4487441,0.16
18-06-2013,,43.244999,43.605,42.919998,43.150002,2001250,38.75185,,38.25,38.41,37.93,38.325001,3156170,26.979685,,127.150002,127.5,126.150002,126.849998,710102,112.004929,,127.949997,128.649994,127.099998,128.100006,441434,115.039894,,81.900002,82.300003,81.230003,81.550003,2062073,61.878674,0.073,0.7467,0.4487441,0.16
19-06-2013,,43.150002,43.150002,42.130001,42.305,3200605,37.992973,,38.580002,38.580002,37.735001,38.099998,4453701,26.821289,,127.199997,129.100006,125.650002,127.599998,1002975,112.667137,,128,128.5,126.349998,127.599998,411894,114.590858,,81.169998,81.760002,80.470001,80.790001,2189045,61.302017,0.082,0.746,0.4487441,0.16
20-06-2013,,41.5,41.830002,41.09,41.264999,3941456,37.058975,,37.509998,37.639999,36.895,36.895,9055909,25.973009,,125.400002,125.949997,122.699997,122.949997,1311225,108.561333,,124.349998,125.300003,123.650002,123.699997,822818,111.088478,,79.160004,79.599998,77.110001,77.110001,4901298,58.509705,0.082,0.759,0.4487441,0.16
21-06-2013,,41.884998,41.889999,40.75,40.75,7470931,36.59647,,37,37.205002,36.505001,36.505001,10273588,25.698465,,124,124.449997,121.099998,121.099998,1232583,106.927841,,125.5,125.849998,122.5,122.5,981270,110.010826,,78,79.370003,77.410004,77.410004,6275066,58.737328,0.084,0.7613,0.4487441,0.16
24-06-2013,,40.560001,40.950001,39.465,39.610001,3744579,35.572666,,36.299999,36.57,35.68,35.720001,8100174,25.558929,,122.599998,123.449997,117.800003,119.25,1305805,105.294334,,122.25,122.900002,120.150002,121,766506,108.663757,,77.199997,77.980003,75.379997,75.980003,4400135,57.652271,0.084,0.7638,0.4487441,0.16
25-06-2013,,40,40.790001,39.799999,40.744999,2472854,36.59198,,36.349998,36.41,35.945,36.294998,5747156,25.970366,,120.400002,122.5,119.400002,122,945578,107.722519,,122.800003,123.199997,120.75,122.699997,554087,110.190422,,77.349998,77.349998,75.330002,75.620003,3500546,57.379105,0.079,0.7649,0.4487441,0.16
26-06-2013,,40.68,41.494999,40.200001,41.369999,2844191,37.153275,,36.264999,36.700001,35.994999,36.599998,5154268,26.188601,,122.75,125.300003,122,125.199997,1077391,110.548012,,122.349998,125.800003,122.099998,125.449997,653382,112.660065,,75.959999,79.110001,75.669998,79,4283184,59.943787,0.084,0.7691,0.4487441,0.16
27-06-2013,,41.384998,41.794998,41.23,41.560001,2379185,37.32391,,36.540001,37.290001,36.465,37.145,4664298,26.578571,,125.300003,127.050003,124.75,126.5,783141,111.695885,,124.949997,127.75,124.75,126.449997,518291,113.558105,,78.879997,80.75,78.480003,80.010002,3195132,60.710163,0.086,0.7691,0.4487441,0.16
28-06-2013,,41.794998,42.275002,41.064999,41.064999,3061937,36.879364,,37.27,37.580002,37.044998,37.505001,6560980,26.836163,,127,127.25,123.949997,124.5,1057120,109.929947,,126.699997,127.050003,125.599998,126.25,649646,113.378502,,79.699997,81.099998,79.139999,79.620003,4294399,60.414238,0.208,0.7693,0.4487441,0.16
01-07-2013,,41.435001,42.09,41.209999,41.209999,3082547,37.009583,,37.68,37.810001,37.330002,37.5,3758649,26.832582,,125.949997,127.900002,124.900002,127.349998,954831,112.446396,,126.599998,128.800003,126.150002,128.199997,498197,115.129692,,79.5,80.510002,79.129997,79.870003,2437859,60.603935,0.085,0.7671,0.4487441,-0.3
02-07-2013,,41.5,41.5,40.740002,40.790001,1876329,36.632397,,37.619999,37.619999,37.005001,37.145,3435185,26.578571,,128.350006,128.449997,125.25,126.099998,676827,111.34269,,128.399994,128.399994,126.550003,127,387422,114.052048,,79.940002,79.959999,78.580002,78.82,2159117,59.807217,0.082,0.7673,0.4487441,-0.3
03-07-2013,,40.5,40.665001,39.889999,40.235001,2436894,36.133965,,36.865002,37.055,36.615002,37.025002,4296423,26.492702,,125,125.099998,123.5,124.75,658907,110.150681,,125.949997,126.349998,124.150002,125.550003,665118,112.74987,,77.809998,78.150002,77.099998,77.709999,2972816,58.964966,0.082,0.771,0.4487441,-0.3
04-07-2013,,40.514999,41.700001,40.18,41.700001,2697682,37.449642,,37.365002,37.875,37.200001,37.73,5217726,26.997156,,125.949997,126.5,125.599998,126.300003,898710,111.519295,,126.25,128.899994,126.25,128.899994,595768,115.758331,,78.330002,80.5,78.190002,80.470001,2627764,61.059204,0.087,0.7744,0.4487441,-0.3
05-07-2013,,41.715,41.849998,41.035,41.200001,1684359,37.000607,,37.724998,38.119999,37.185001,37.185001,3664321,26.607187,,126.599998,127.949997,125.050003,125.050003,732806,110.415573,,129,129.25,126.599998,126.699997,487009,113.782623,,80.410004,81.150002,79.059998,79.059998,2780435,59.989323,0.087,0.7791,0.4487441,-0.3
08-07-2013,,41.615002,42.040001,41.57,41.66,2096223,37.413712,,37.555,38.205002,37.490002,38.040001,4125361,27.218967,,126.650002,129.399994,126.050003,128.75,717350,113.682564,,126.650002,129.649994,126.650002,128.949997,466110,115.803223,,79.599998,80.919998,79.5,80.5,2099095,61.081963,0.084,0.7773,0.4487441,-0.3
09-07-2013,,42,42,41.549999,41.724998,1540284,37.472088,,38.220001,38.41,38.049999,38.169998,3359263,27.311991,,131.399994,132,130.25,131.399994,941803,116.022415,,128.949997,129.600006,128.5,128.699997,415278,115.578712,,80.550003,80.839996,80.089996,80.339996,2228598,60.960567,0.083,0.7821,0.4487441,-0.3
10-07-2013,,41.700001,41.889999,41.119999,41.509998,1634191,37.279003,,38.169998,38.285,37.884998,38.240002,3038588,27.362082,,132.5,134.600006,131.699997,132.399994,1004963,116.905411,,128.449997,129.800003,127.75,129.050003,353788,115.893044,,80.110001,80.629997,78.839996,79.110001,2610944,60.027264,0.088,0.7777,0.4487441,-0.3
11-07-2013,,41.994999,42.18,41.130001,41.360001,2152178,37.144295,,38.650002,38.73,38.365002,38.5,3740976,27.548122,,134,134.550003,132.399994,133.649994,696084,118.009132,,130,130.199997,128.800003,129.449997,491868,116.252258,,80,80.269997,79.260002,79.839996,2457764,60.581177,0.09,0.7669,0.4487441,-0.3
12-07-2013,,41.575001,41.799999,40.884998,41.27,1853044,37.063465,,38.625,38.895,38.465,38.599998,2928106,27.619673,,134.25,134.600006,132.899994,133.25,498864,117.655937,,130,130.949997,129.449997,129.649994,403939,116.431854,,80.209999,80.620003,79.440002,79.639999,1840944,60.429424,0.087,0.7661,0.4487441,-0.3
15-07-2013,,41.470001,41.945,41.419998,41.84,1646518,37.575371,,38.605,39,38.599998,38.994999,2417292,27.902308,,133.899994,134.949997,133.350006,133.949997,354087,118.274025,,130,130.949997,129.699997,130.850006,334268,117.509529,,79.980003,80.800003,79.650002,80.199997,1396238,60.854332,0.086,0.7665,0.4487441,-0.3
16-07-2013,,41.84,41.939999,41.285,41.625,1735639,37.382282,,39,39,38.724998,38.849998,3167680,27.798557,,134.399994,134.600006,131.350006,131.649994,639663,116.243187,,131,131,128.350006,128.800003,452094,115.668526,,80.5,80.5,78.849998,78.940002,1797327,59.898266,0.083,0.7612,0.4487441,-0.3
17-07-2013,,41.974998,42.185001,41.18,41.66,2747420,37.413712,,38.950001,39.314999,38.715,39.044998,3560766,27.938086,,131.699997,133.75,130.399994,133.100006,671098,117.523499,,125.5,128.550003,123.400002,128,933016,114.950081,,79.260002,79.809998,78.620003,79.120003,2045555,60.034843,0.09,0.7638,0.4487441,-0.3
18-07-2013,,41.764999,42.259998,41.605,42.215,2388882,37.912148,,39.049999,39.950001,38.924999,39.869999,5443157,28.5284,,133.050003,134.399994,132.300003,134,679285,118.318161,,127.349998,129,126.849998,129,497516,115.848145,,79.050003,80.879997,78.82,80.870003,2540296,61.362717,0.091,0.7639,0.4487441,-0.3
19-07-2013,,42.290001,42.709999,42.134998,42.639999,2836970,38.293827,,39.73,39.77,39.465,39.77,5409610,28.456844,,133,133.75,131.800003,132.949997,732195,117.391029,,128.800003,128.850006,127.400002,128.5,469447,115.399109,,80.650002,80.690002,79.150002,79.559998,2305968,60.368729,0.098,0.7612,0.4487441,-0.3
22-07-2013,,42.77,42.77,42.305,42.57,1081362,38.230961,,39.794998,40.244999,39.59,40.18,3845571,28.750216,,133.300003,133.600006,131.550003,131.600006,753319,116.199028,,128.75,128.899994,127,127.400002,389993,114.411263,,79.75,80.269997,79.269997,80.260002,1663739,60.89986,0.101,0.7579,0.4487441,-0.3
